"id","category_id","code","name","partner_id","struct_id","sequence","condition_select","amount_fix","fondo_ahorro_aux","forma_pago","integrar_al_ingreso","integrar_estatal","integrar_ptu","condition_range_max","condition_range_min","variable_imss_monto","tipo_cotro_pago/id","parte_exenta/id","parte_gravada/id","amount_percentage","amount_percentage_base","exencion","variable_imss","amount_python_compute","condition_python","variable_imss_tipo","tipo_cdeduccion/id","tipo_cpercepcion/id","amount_select"
"__export__.hr_salary_rule_22","Deducciones","D002","IMSS",,"Sueldos ordinaria","510","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"dias_laborados = 0
dias_completos = 0
dias_trabajo = 0

dias_completos = payslip.imss_dias
dias_laborados =  dias_completos

if worked_days.WORK100:
   dias_trabajo = dias_trabajo + worked_days.WORK100.number_of_days
if worked_days.SEPT:
   dias_trabajo = dias_trabajo + worked_days.SEPT.number_of_days
if worked_days.FJC:
   dias_trabajo = dias_trabajo + worked_days.FJC.number_of_days

if dias_trabajo > 0.01:
   if worked_days.FI:
      dias_laborados = dias_laborados - worked_days.FI.number_of_days
   if worked_days.FJS:
      dias_laborados = dias_laborados - worked_days.FJS.number_of_days
   if worked_days.FR:
      dias_laborados = dias_laborados - worked_days.FR.number_of_days
   if worked_days.INC_MAT:
      dias_laborados = dias_laborados - worked_days.INC_MAT.number_of_days
      dias_completos = dias_completos - worked_days.INC_MAT.number_of_days
   if worked_days.INC_EG:
      dias_laborados = dias_laborados - worked_days.INC_EG.number_of_days
      dias_completos = dias_completos - worked_days.INC_EG.number_of_days
   if worked_days.INC_RT:
      dias_laborados = dias_laborados - worked_days.INC_RT.number_of_days
      dias_completos = dias_completos - worked_days.INC_RT.number_of_days
else:
   dias_laborados = 0
   dias_completos = 0

dias_periodo = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)
if line:
   dias_periodo = line.no_dias/8

#cuota del IMSS parte del Empleado
if contract.sueldo_base_cotizacion < 25 * contract.tablas_cfdi_id.uma:
   salario_cotizado = contract.sueldo_base_cotizacion
else:
   salario_cotizado = 25 * contract.tablas_cfdi_id.uma

uma3 =  contract.tablas_cfdi_id.uma * 3

prestaciones = salario_cotizado * contract.tablas_cfdi_id.enf_mat_prestaciones_e/100 * dias_completos
invalli_y_vida = salario_cotizado * contract.tablas_cfdi_id.inv_vida_e/100 * dias_laborados
cesantia_y_vejez = salario_cotizado * contract.tablas_cfdi_id.cesantia_vejez_e/100 * dias_laborados
pensio_y_benefi = salario_cotizado * contract.tablas_cfdi_id.enf_mat_gastos_med_e/100 *dias_completos

#seguro_enfermedad_maternidad
excedente = salario_cotizado - uma3
base_cotizacion = excedente * contract.tablas_cfdi_id.enf_mat_excedente_e/100
seg_enf_mat = base_cotizacion * dias_completos

if contract.sueldo_base_cotizacion < uma3:
  prestaciones = prestaciones + pensio_y_benefi
else:
  prestaciones = prestaciones + pensio_y_benefi + abs(seg_enf_mat)

if inputs.IMSS:
   result = inputs.IMSS.amount
else:
   result = round(invalli_y_vida + prestaciones + cesantia_y_vejez, 2)","if contract.sueldo_diario <= contract.tablas_cfdi_id.salario_minimo:
   result = 0
else:
   result = 1","Todo el monto","catalogos.deduccion01",,"Código Python"
"__export__.hr_salary_rule_389_b40ffe2c","Deducciones","D003","Cuota caja de ahorro",,"Sueldos ordinaria","515","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D003:
   result = inputs.D003.amount
else:
   result =0","if inputs.D003:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_396_d9c8ba87","Deducciones","D004","Descuento préstamo caja",,"Sueldos ordinaria","520","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D004:
   result = inputs.D004.amount
else:
   result =0","if inputs.D004:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_397_d8ea0ab4","Deducciones","D005","Interés préstamo caja",,"Sueldos ordinaria","525","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D005:
   result = inputs.D005.amount
else:
   result =0","if inputs.D005:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_398_d8de0103","Deducciones","D007","Descuento préstamo personal",,"Sueldos ordinaria","530","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D007:
   result = inputs.D007.amount
else:
   result =0","if inputs.D007:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_399_83c49c88","Deducciones","D008","Pago reposición credencial",,"Sueldos ordinaria","535","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D008:
   result = inputs.D008.amount
else:
   result =0","if inputs.D008:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_74_bb15e36b","Deducciones","D010","Pensión alimenticia",,"Sueldos ordinaria","540","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if rules.P030:
   result =  round((P001 + P030 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)
else:
   result =  round((P001 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)","if contract.pens_alim > 0:
   result =1>0
else:
   result = 0>1","Todo el monto","catalogos.deduccion07",,"Código Python"
"__export__.hr_salary_rule_566_a065e791","Deducciones","D010","Pensión alimenticia",,"Reparto de utilidades","540","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if rules.P030:
   result =  round((P001 + P030 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)
else:
   result =  round((P001 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)","if contract.pens_alim > 0:
   result =1>0
else:
   result = 0>1","Todo el monto","catalogos.deduccion07",,"Código Python"
"__export__.hr_salary_rule_583_9967bf64","Deducciones","D010","Pensión alimenticia",,"Aguinaldo","540","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if rules.P030:
   result =  round((P001 + P030 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)
else:
   result =  round((P001 - ISR2 - D052 - D053) * contract.pens_alim/100, 2)","if contract.pens_alim > 0:
   result =1>0
else:
   result = 0>1","Todo el monto","catalogos.deduccion07",,"Código Python"
"__export__.hr_salary_rule_172_ec7b98be","Deducciones","D011","Descuento faltante material",,"Sueldos ordinaria","545","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D011:
   result = inputs.D011.amount
else:
   result =0","if inputs.D011:
   result =  1>0
else:
   result = 0>1","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_400_ff01dab2","Deducciones","D014","Deudores diversos",,"Sueldos ordinaria","550","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D014:
   result = inputs.D014.amount
else:
   result =0","if inputs.D014:
   result =  1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_401_5acfc45a","Deducciones","D019","Ajuste FONACOT",,"Sueldos ordinaria","555","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D019:
   result = inputs.D019.amount
else:
   result =0","if inputs.D019:
   result =  1
else:
   result = 0","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_402_f197ad64","Deducciones","D021","Descuento faltante efectivo",,"Sueldos ordinaria","560","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D021:
   result = inputs.D021.amount
else:
   result =0","if inputs.D021:
   if inputs.D021.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_88_269aea74","Deducciones","D032","Descuento otros",,"Sueldos ordinaria","565","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D032:
   result = inputs.D032.amount
else:
   result =0","if inputs.D032:
   if inputs.D032.amount > 0:
      result = 1
   else:
      result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_403_1aa8c1b7","Deducciones","D040","Viaticos",,"Sueldos ordinaria","570","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D040:
   result = inputs.D040.amount
else:
   result =0","if inputs.D040:
   if inputs.D040.amount > 0:
      result = 1 > 0
   else:
      result = 0 > 1","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_404_058d885f","Deducciones","D092","Amortización INFONAVIT",,"Sueldos ordinaria","575","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D092:
   result = inputs.D092.amount
else:
   result =0","if inputs.D092:
   if inputs.D092.amount > 0:
      result = 1 > 0
   else:
      result = 0 > 1","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_72_d2570f37","Deducciones","D093","Crédito FONACOT",,"Sueldos ordinaria","580","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"total = 0
if inputs.D093:
   total = inputs.D093.amount
if contract.prestamo_fonacot > 0:
   total = contract.prestamo_fonacot

result = round(total, 2)","if inputs.D093 or contract.prestamo_fonacot > 0:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion11",,"Código Python"
"__export__.hr_salary_rule_23","Deducciones","D094","Crédito Infonavit (cuota fija)",,"Sueldos ordinaria","585","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"dias_periodo = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)

if line:
   dias_periodo = line.no_dias

dias_laborados = 0

if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days
if worked_days.SEPT:
   dias_laborados = dias_laborados + worked_days.SEPT.number_of_days

if inputs.INFONAVIT:
   result =  inputs.INFONAVIT.amount
else:
   result = round(((contract.infonavit_fijo + 15) / 2) / 30.4 * dias_laborados, 2)


#   result = int(round((contract.infonavit_fijo * 2 + 15) / dias_periodo * payslip.dias_pagar))","if contract.infonavit_fijo > 0 or inputs.INFONAVIT:
   if TPER == 0:
      result = 0
   else:
      result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion10",,"Código Python"
"__export__.hr_salary_rule_24","Deducciones","D094","Crédito Infonavit (SBC)",,"Sueldos ordinaria","585","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"dias_ausentismo = 0
if worked_days.FJS:
   dias_ausentismo= dias_ausentismo + worked_days.FJS.number_of_days
if worked_days.FR:
   dias_ausentismo= dias_ausentismo + worked_days.FR.number_of_days
#if worked_days.FI:
#   dias_ausentismo= dias_ausentismo + worked_days.FI.number_of_days

dias_incapacidad = 0
if worked_days.INC_MAT:
   dias_incapacidad = dias_incapacidad + worked_days.INC_MAT.number_of_days
if worked_days.INC_EG:
   dias_incapacidad = dias_incapacidad + worked_days.INC_EG.number_of_days
#if worked_days.INC_RT:
 #  dias_incapacidad = dias_incapacidad + worked_days.INC_RT.number_of_days

#result = ((contract.sueldo_base_cotizacion * contract.infonavit_porc/100 * dias_periodo) + 15 ) / dias_periodo * dias_laborados

#result = ((contract.sueldo_base_cotizacion * contract.infonavit_porc/100  + 15 ) / 2 ) / 30.4 * dias_laborados

result = round(((contract.sueldo_base_cotizacion * (payslip.imss_dias - dias_ausentismo - dias_incapacidad)) * (contract.infonavit_porc / 100)) + 15 , 2)

if P001 <= 0:
   result = 0","if contract.infonavit_porc > 0:
   if TPER == 0:
      result = 0
   else:
      result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion10",,"Código Python"
"__export__.hr_salary_rule_26","Deducciones","D094","Crédito Infonavit (VSM)",,"Sueldos ordinaria","585","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"dias_periodo = 0
dias_mes = 0
line = contract.env['tablas.periodo.bimestral'].search([('form_id','=',contract.tablas_cfdi_id.id),('dia_fin','>=',payslip.date_to),('dia_inicio','<=',payslip.date_to)],limit=1)
if line:
   dias_periodo = line.no_dias

mes_actual = contract.env['tablas.periodo.mensual'].search([('mes', '=', payslip.mes)],limit=1)
if mes_actual:
   dias_mes = mes_actual.no_dias

dias_laborados = 0
if worked_days.WORK100:
   dias_laborados = worked_days.WORK100.number_of_days
if worked_days.FJC:
   dias_laborados = dias_laborados + worked_days.FJC.number_of_days
if worked_days.VAC:
   dias_laborados = dias_laborados + worked_days.VAC.number_of_days
if worked_days.SEPT:
   dias_laborados = dias_laborados + worked_days.SEPT.number_of_days

result = round(((contract.infonavit_vsm * contract.tablas_cfdi_id.umi + 15) / 2 ) / 30.4 * dias_laborados, 2)","if contract.infonavit_vsm > 0:
   if TPER == 0:
      result = 0
   else:
      result = 1
else:
   result = 0 ","Todo el monto","catalogos.deduccion10",,"Código Python"
"__export__.hr_salary_rule_69_7aa6213e","Deducciones","D091","Seguro de vivienda infonavit",,"Sueldos ordinaria","586","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if contract.infonavit_fijo > 0 or contract.infonavit_vsm > 0 or contract.infonavit_porc > 0:
  result = 15
else:
  result = 0","if contract.infonavit_fijo > 0 or contract.infonavit_vsm > 0 or contract.infonavit_porc > 0:
   result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion10",,"Código Python"
"__export__.hr_salary_rule_405_dad9020a","Deducciones","D095","Ajuste INFONAVIT bim. anterior",,"Sueldos ordinaria","590","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.D096.amount","if inputs.D095:
   result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion05",,"Código Python"
"__export__.hr_salary_rule_406_d33b72ba","Deducciones","D096","Adeudo INFONAVIT",,"Sueldos ordinaria","595","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = inputs.D096.amount","if inputs.D096:
   result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion05",,"Código Python"
"__export__.hr_salary_rule_306_96dfc4a4","Deducciones","D204","ISR retenido de ejercicio anterior",,"Sueldos ordinaria","618","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0","catalogo.otropago05",,,"0.0",,,,"if inputs.D204:
   result = inputs.D204.amount
else:
   result =0","if inputs.D204:
   result = inputs.D204.amount
else:
   result =0","Todo el monto","catalogos.deduccion101",,"Código Python"
"__export__.hr_salary_rule_1086_0bbe0f70","Deducciones","D020","ISR ajuste anual",,"Sueldos ordinaria","620","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"
#leer tablas
limite_inferior = 0
cuota_fija = 0
porcentaje_sobre_excedente = 0
subsidio_empleo = 0
dias_laborados = 0
limite_inferior2 = 0
cuota_fija2 = 0
porcentaje_sobre_excedente2 = 0
grabado_anual = 0
grabado_mensual = 0

isr_anual = 0
isr_acum_anual = 0
##################subsidio mensual##############################
if payslip.ultima_nomina and payslip.isr_ajustar:
   grabado_mensual = TPERG + payslip.acum_per_grav
   grabado_sub = TPERG + payslip.acum_per_grav
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.general.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)
else:
   grabado_mensual = TPERG
   grabado_sub = TPERG / payslip.dias_pagar * contract.tablas_cfdi_id.imss_mes
   if contract.tablas_cfdi_id:
      line = contract.env['tablas.isr.periodo'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_mensual)],order='lim_inf desc',limit=1)

if line:
   limite_inferior = line.lim_inf
   cuota_fija = line.c_fija
   porcentaje_sobre_excedente = line.s_excedente
line3 = contract.env['tablas.subsidio.line'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_sub)],order='lim_inf desc',limit=1)
if line3:
   subsidio_empleo = line3.s_mensual

#articulo 113
excedente_limite_superior = grabado_mensual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

op_isr_ajuste = 0
isr_retener = 0

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   isr_retener = isr_tarifa_113 - subsidio_empleo
   isr_retener = isr_retener - payslip.acum_isr
   if payslip.acum_subsidio_aplicado > 0 and subsidio_empleo == 0:
       if subsidio_empleo == 0:
          if payslip.acum_subsidio_aplicado > payslip.acum_isr_antes_subem:
             op_isr_ajuste = payslip.acum_isr_antes_subem
          else:
             op_isr_ajuste = payslip.acum_subsidio_aplicado
          isr_retener = isr_retener - op_isr_ajuste
       else:
          isr_retener = isr_retener - payslip.acum_isr_antes_subem + payslip.acum_subsidio_aplicado
   else:
          if payslip.acum_subsidio_aplicado > subsidio_empleo:
             isr_retener = isr_retener - (payslip.acum_subsidio_aplicado - subsidio_empleo)
else:
   subsidio_pagado = isr_tarifa_113 - (subsidio_empleo / contract.tablas_cfdi_id.imss_mes) * payslip.dias_pagar
   total = isr_tarifa_113 
   total2 = subsidio_pagado

if inputs.ISR2:
   isr_mensual =  inputs.ISR2.amount
else:
   if payslip.ultima_nomina and payslip.isr_ajustar:
        if isr_retener < 0:
            isr_mensual =  0
        else:
            isr_mensual = round(isr_retener,2)
   else:
        if subsidio_pagado < 0:
            isr_mensual =  0
        else:
            if total2 < 0:
               isr_mensual = abs(round(total,2))
            else:
               isr_mensual = abs(round(total2,2))

#subsidio mensual
if payslip.ultima_nomina and payslip.isr_ajustar:
   if subsidio_empleo > 0:
      total = isr_tarifa_113 - abs(payslip.acum_isr_antes_subem)
   else:
      total = isr_tarifa_113 - abs(payslip.acum_isr)
else:
   total = isr_tarifa_113 

if total > isr_mensual:
   isr_mensual = total

######################### Calculo ISR anual #############################
grabado_anual = TPERG + payslip.acum_per_grav_anual

if contract.tablas_cfdi_id:
    line = contract.env['tablas.isr.anual'].search([('form_id','=',contract.tablas_cfdi_id.id),('lim_inf','<=',grabado_anual)],order='lim_inf desc',limit=1)
    if line:
       limite_inferior = line.lim_inf
       cuota_fija = line.c_fija
       porcentaje_sobre_excedente = line.s_excedente
	   
#articulo 113
excedente_limite_superior = grabado_anual - limite_inferior
impuesto_marginal = excedente_limite_superior * porcentaje_sobre_excedente/100
isr_tarifa_113 = impuesto_marginal + cuota_fija

sub_apl_anual = payslip.acum_subsidio_aplicado_anual -  payslip.acum_dev_subem - payslip.acum_dev_subem_entregado
  
isr_ret_anual =  payslip.acum_isr_anual + payslip.acum_isr_ajuste - payslip.acum_dev_isr

isr_anual = isr_tarifa_113 - isr_ret_anual - isr_mensual

if isr_anual > 0:
   result =  abs(round(isr_anual, 2))
else:
   result =  0","if payslip.isr_anual and payslip.isr_ajustar:
   result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion02",,"Código Python"
"dev_hr_loan.dev_emp_loan_interest_installment","Deducciones","D051","Interés préstamo",,"Sueldos ordinaria","625","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = (payslip.installment_int or 0)","result = (payslip.installment_int or 0)","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_392_049ef61b","Deducciones","D052","Descuento periodico 1",,"Sueldos ordinaria","630","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = (payslip.descuento1_amount or 0)","result = (payslip.descuento1_amount or 0)","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_394_adcdd8fc","Deducciones","D053","Interés descuento periodico 1",,"Sueldos ordinaria","635","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = (payslip.descuento1_int or 0)","result = (payslip.descuento1_int or 0)","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_393_662f5ad4","Deducciones","D054","Descuento periodico 2",,"Sueldos ordinaria","640","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = (payslip.descuento2_amount or 0)","result = (payslip.descuento2_amount or 0)","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_395_21198531","Deducciones","D055","Interés descuento periodico 2",,"Sueldos ordinaria","645","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = (payslip.descuento2_int or 0)","result = (payslip.descuento2_int or 0)","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_169_7a01a0e2","Deducciones","D056","Descuento vale de comida",,"Sueldos ordinaria","650","Expresión Python","1.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = round((contract.tablas_cfdi_id.uma * 0.20 * 365 /12 ) / 2)","if contract.vale_despensa:
   result = 1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_124_36212b01","Deducciones","D057","Fallecimiento",,"Sueldos ordinaria","655","Expresión Python","0.0",,"Efectivo",,,,"0.0","0.0","0.0",,,,"0.0",,,,"if inputs.D057:
   result = inputs.D057.amount
else:
   result =0","if inputs.D057:
   result =  1
else:
   result = 0","Todo el monto","catalogos.deduccion04",,"Código Python"
"__export__.hr_salary_rule_36","Auxiliar","TDED","Total deducciones",,"Sueldos ordinaria","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_548_aec35d82","Auxiliar","TDED","Total deducciones",,"Comprobación viáticos","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_559_3b30b3e3","Auxiliar","TDED","Total deducciones",,"Entrega Viaticos","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_565_cf66a546","Auxiliar","TDED","Total deducciones",,"Liquidación - indemnizacion/finiquito","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_571_1541a012","Auxiliar","TDED","Total deducciones",,"Reparto de utilidades","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_582_073547c0","Auxiliar","TDED","Total deducciones",,"Aguinaldo","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
"__export__.hr_salary_rule_591_3057c069","Auxiliar","TDED","Total deducciones",,"Asimilado","699","Siempre verdadero","0.0",,,,,,"0.0","0.0","0.0",,,,"0.0",,,,"result = categories.DED","
                    # Available variables:
                    #----------------------
                    # payslip: object containing the payslips
                    # employee: hr.employee object
                    # contract: hr.contract object
                    # rules: object containing the rules code (previously computed)
                    # categories: object containing the computed salary rule categories (sum of amount of all rules belonging to that category).
                    # worked_days: object containing the computed worked days
                    # inputs: object containing the computed inputs

                    # Note: returned value have to be set in the variable 'result'

                    result = rules.NET > categories.NET * 0.10","Todo el monto",,,"Código Python"
